site,plotid,year,pre_post_fire,postTime,fuelType,mass_mgha
klamath,klamath011,2021,prefire,"",fuel_depth_cm,3.21875
klamath,klamath012,2021,prefire,"",mass_1hr,0.830334459664522
klamath,klamath012,2021,prefire,"",mass_10hr,2.94450515303126
klamath,klamath012,2021,prefire,"",mass_100hr,5.9344198486735
klamath,klamath012,2021,prefire,"",mass_cwd_sound,0.684099804362058
klamath,klamath012,2021,prefire,"",mass_cwd_rotten,0
klamath,klamath012,2021,prefire,"",total_fine,9.70925946136929
klamath,klamath012,2021,prefire,"",total_cwd,0.684099804362058
klamath,klamath012,2021,prefire,"",total_fuel,26.2711569762094
klamath,klamath012,2021,prefire,"",duff_load,5.36894028751885
klamath,klamath012,2021,prefire,"",litter_load,10.5088574229592
klamath,klamath012,2021,prefire,"",litter_depth_cm,4.9125
klamath,klamath012,2021,prefire,"",duff_depth_cm,0.825
klamath,klamath012,2021,prefire,"",fuel_depth_cm,7.9125
klamath,klamath013,2021,prefire,"",mass_1hr,0.289445652187979
klamath,klamath013,2021,prefire,"",mass_10hr,2.01396532768868
klamath,klamath013,2021,prefire,"",mass_100hr,7.20521621384701
klamath,klamath013,2021,prefire,"",mass_cwd_sound,13.7099828305792
klamath,klamath013,2021,prefire,"",mass_cwd_rotten,0.638314746709012
klamath,klamath013,2021,prefire,"",total_fine,9.50862719372367
klamath,klamath013,2021,prefire,"",total_cwd,14.3482975772882
klamath,klamath013,2021,prefire,"",total_fuel,55.7097562869806
klamath,klamath013,2021,prefire,"",duff_load,10.2561994840257
klamath,klamath013,2021,prefire,"",litter_load,21.596632031943
klamath,klamath013,2021,prefire,"",litter_depth_cm,6.375
klamath,klamath013,2021,prefire,"",duff_depth_cm,1.8875
klamath,klamath013,2021,prefire,"",fuel_depth_cm,5.0375
klamath,klamath014,2021,prefire,"",mass_1hr,0.718379212829747
klamath,klamath014,2021,prefire,"",mass_10hr,4.88012832602224
klamath,klamath014,2021,prefire,"",mass_100hr,9.2331880437775
klamath,klamath014,2021,prefire,"",mass_cwd_sound,0
klamath,klamath014,2021,prefire,"",mass_cwd_rotten,0
klamath,klamath014,2021,prefire,"",total_fine,14.8316955826295
klamath,klamath014,2021,prefire,"",total_cwd,0
klamath,klamath014,2021,prefire,"",total_fuel,40.3562479600247
klamath,klamath014,2021,prefire,"",duff_load,18.1282478507225
klamath,klamath014,2021,prefire,"",litter_load,7.39630452667269
klamath,klamath014,2021,prefire,"",litter_depth_cm,2.1375
klamath,klamath014,2021,prefire,"",duff_depth_cm,3.375
klamath,klamath014,2021,prefire,"",fuel_depth_cm,5.4125
klamath,klamath015,2021,prefire,"",mass_1hr,0.396358490483486
klamath,klamath015,2021,prefire,"",mass_10hr,1.77134820831978
klamath,klamath015,2021,prefire,"",mass_100hr,4.12638529824573
klamath,klamath015,2021,prefire,"",mass_cwd_sound,7.00862225823448
klamath,klamath015,2021,prefire,"",mass_cwd_rotten,9.18960268999324
klamath,klamath015,2021,prefire,"",total_fine,6.294091997049
klamath,klamath015,2021,prefire,"",total_cwd,16.1982249482277
klamath,klamath015,2021,prefire,"",total_fuel,80.0971989237475
klamath,klamath015,2021,prefire,"",duff_load,16.2914399648455
klamath,klamath015,2021,prefire,"",litter_load,41.3134420136254
klamath,klamath015,2021,prefire,"",litter_depth_cm,12.375
klamath,klamath015,2021,prefire,"",duff_depth_cm,2.975
klamath,klamath015,2021,prefire,"",fuel_depth_cm,8.7125
klamath,klamath016,2021,prefire,"",mass_1hr,0.569725333968152
klamath,klamath016,2021,prefire,"",mass_10hr,2.50294528128127
klamath,klamath016,2021,prefire,"",mass_100hr,6.04051865216058
klamath,klamath016,2021,prefire,"",mass_cwd_sound,7.34788389385234
klamath,klamath016,2021,prefire,"",mass_cwd_rotten,0
klamath,klamath016,2021,prefire,"",total_fine,9.11318926741
klamath,klamath016,2021,prefire,"",total_cwd,7.34788389385234
klamath,klamath016,2021,prefire,"",total_fuel,27.3861052129823
klamath,klamath016,2021,prefire,"",duff_load,7.2461088087709
klamath,klamath016,2021,prefire,"",litter_load,3.67892324294902
klamath,klamath016,2021,prefire,"",litter_depth_cm,2.475
klamath,klamath016,2021,prefire,"",duff_depth_cm,1.025
klamath,klamath016,2021,prefire,"",fuel_depth_cm,3.475
klamath,klamath017,2021,prefire,"",mass_1hr,0.999414117240353
klamath,klamath017,2021,prefire,"",mass_10hr,2.97956418521358
klamath,klamath017,2021,prefire,"",mass_100hr,7.17469232554074
klamath,klamath017,2021,prefire,"",mass_cwd_sound,4.98918365959971
klamath,klamath017,2021,prefire,"",mass_cwd_rotten,0
klamath,klamath017,2021,prefire,"",total_fine,11.1536706279947
klamath,klamath017,2021,prefire,"",total_cwd,4.98918365959971
klamath,klamath017,2021,prefire,"",total_fuel,75.0243091651757
klamath,klamath017,2021,prefire,"",duff_load,1.67313935135336
klamath,klamath017,2021,prefire,"",litter_load,57.2083155262279
klamath,klamath017,2021,prefire,"",litter_depth_cm,16.4375
klamath,klamath017,2021,prefire,"",duff_depth_cm,0.3125
klamath,klamath017,2021,prefire,"",fuel_depth_cm,20.475
klamath,klamath018,2021,prefire,"",mass_1hr,0.587538535597116
klamath,klamath018,2021,prefire,"",mass_10hr,2.53792294721599
klamath,klamath018,2021,prefire,"",mass_100hr,5.76041401714639
klamath,klamath018,2021,prefire,"",mass_cwd_sound,3.74234992984569
klamath,klamath018,2021,prefire,"",mass_cwd_rotten,0
klamath,klamath018,2021,prefire,"",total_fine,8.8858754999595
klamath,klamath018,2021,prefire,"",total_cwd,3.74234992984569
klamath,klamath018,2021,prefire,"",total_fuel,48.2254957675373
klamath,klamath018,2021,prefire,"",duff_load,20.1701511758317
klamath,klamath018,2021,prefire,"",litter_load,15.4271191619004
klamath,klamath018,2021,prefire,"",litter_depth_cm,5.175
klamath,klamath018,2021,prefire,"",duff_depth_cm,3.4875
klamath,klamath018,2021,prefire,"",fuel_depth_cm,17.9
lonebobcat,lbw1,2020,prefire,"",mass_1hr,0.822818210526316
lonebobcat,lbw1,2020,prefire,"",mass_10hr,4.16666482758621
lonebobcat,lbw1,2020,prefire,"",mass_100hr,3.84551296823956
lonebobcat,lbw1,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw1,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw1,2020,prefire,"",total_fine,8.83499600635209
lonebobcat,lbw1,2020,prefire,"",total_cwd,0
lonebobcat,lbw1,2020,prefire,"",total_fuel,55.1866615689655
lonebobcat,lbw1,2020,prefire,"",duff_load,40.2902861274955
lonebobcat,lbw1,2020,prefire,"",litter_load,6.06137943511797
lonebobcat,lbw1,2020,prefire,"",litter_depth_cm,4.125
lonebobcat,lbw1,2020,prefire,"",duff_depth_cm,5.6875
lonebobcat,lbw1,2020,prefire,"",fuel_depth_cm,14.5
lonebobcat,lbw2,2020,prefire,"",mass_1hr,0.762612
lonebobcat,lbw2,2020,prefire,"",mass_10hr,5.72916413793104
lonebobcat,lbw2,2020,prefire,"",mass_100hr,5.49358995462795
lonebobcat,lbw2,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw2,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw2,2020,prefire,"",total_fine,11.985366092559
lonebobcat,lbw2,2020,prefire,"",total_cwd,0
lonebobcat,lbw2,2020,prefire,"",total_fuel,58.4453157522686
lonebobcat,lbw2,2020,prefire,"",duff_load,39.84753573049
lonebobcat,lbw2,2020,prefire,"",litter_load,6.6124139292196
lonebobcat,lbw2,2020,prefire,"",litter_depth_cm,4.5
lonebobcat,lbw2,2020,prefire,"",duff_depth_cm,5.625
lonebobcat,lbw2,2020,prefire,"",fuel_depth_cm,11.5
lonebobcat,lbw3,2020,prefire,"",mass_1hr,0.762612
lonebobcat,lbw3,2020,prefire,"",mass_10hr,3.9583315862069
lonebobcat,lbw3,2020,prefire,"",mass_100hr,2.74679497731397
lonebobcat,lbw3,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw3,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw3,2020,prefire,"",total_fine,7.46773856352087
lonebobcat,lbw3,2020,prefire,"",total_cwd,0
lonebobcat,lbw3,2020,prefire,"",total_fuel,56.8528768461887
lonebobcat,lbw3,2020,prefire,"",duff_load,45.1605404945554
lonebobcat,lbw3,2020,prefire,"",litter_load,4.22459778811252
lonebobcat,lbw3,2020,prefire,"",litter_depth_cm,2.875
lonebobcat,lbw3,2020,prefire,"",duff_depth_cm,6.375
lonebobcat,lbw3,2020,prefire,"",fuel_depth_cm,10.75
lonebobcat,lbw4,2020,prefire,"",mass_1hr,1.03353994736842
lonebobcat,lbw4,2020,prefire,"",mass_10hr,3.43749848275862
lonebobcat,lbw4,2020,prefire,"",mass_100hr,4.39487196370236
lonebobcat,lbw4,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw4,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw4,2020,prefire,"",total_fine,8.8659103938294
lonebobcat,lbw4,2020,prefire,"",total_cwd,0
lonebobcat,lbw4,2020,prefire,"",total_fuel,54.0072228711434
lonebobcat,lbw4,2020,prefire,"",duff_load,40.7330365245009
lonebobcat,lbw4,2020,prefire,"",litter_load,4.40827595281307
lonebobcat,lbw4,2020,prefire,"",litter_depth_cm,3
lonebobcat,lbw4,2020,prefire,"",duff_depth_cm,5.75
lonebobcat,lbw4,2020,prefire,"",fuel_depth_cm,16.375
lonebobcat,lbw5,2020,prefire,"",mass_1hr,0.913127526315789
lonebobcat,lbw5,2020,prefire,"",mass_10hr,2.18749903448276
lonebobcat,lbw5,2020,prefire,"",mass_100hr,4.39487196370236
lonebobcat,lbw5,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw5,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw5,2020,prefire,"",total_fine,7.49549852450091
lonebobcat,lbw5,2020,prefire,"",total_cwd,0
lonebobcat,lbw5,2020,prefire,"",total_fuel,51.9717240054446
lonebobcat,lbw5,2020,prefire,"",duff_load,39.84753573049
lonebobcat,lbw5,2020,prefire,"",litter_load,4.62868975045372
lonebobcat,lbw5,2020,prefire,"",litter_depth_cm,3.15
lonebobcat,lbw5,2020,prefire,"",duff_depth_cm,5.625
lonebobcat,lbw5,2020,prefire,"",fuel_depth_cm,17.875
lonebobcat,lbw6,2020,prefire,"",mass_1hr,2.097183
lonebobcat,lbw6,2020,prefire,"",mass_10hr,5.52083089655172
lonebobcat,lbw6,2020,prefire,"",mass_100hr,1.09871799092559
lonebobcat,lbw6,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw6,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw6,2020,prefire,"",total_fine,8.71673188747731
lonebobcat,lbw6,2020,prefire,"",total_cwd,0
lonebobcat,lbw6,2020,prefire,"",total_fuel,42.3794240721416
lonebobcat,lbw6,2020,prefire,"",duff_load,28.3360254083485
lonebobcat,lbw6,2020,prefire,"",litter_load,5.32666677631579
lonebobcat,lbw6,2020,prefire,"",litter_depth_cm,3.625
lonebobcat,lbw6,2020,prefire,"",duff_depth_cm,4
lonebobcat,lbw6,2020,prefire,"",fuel_depth_cm,20.375
lonebobcat,lbw7,2020,prefire,"",mass_1hr,0.842886947368421
lonebobcat,lbw7,2020,prefire,"",mass_10hr,3.020832
lonebobcat,lbw7,2020,prefire,"",mass_100hr,5.49358995462795
lonebobcat,lbw7,2020,prefire,"",mass_cwd_sound,0
lonebobcat,lbw7,2020,prefire,"",mass_cwd_rotten,0
lonebobcat,lbw7,2020,prefire,"",total_fine,9.35730890199637
lonebobcat,lbw7,2020,prefire,"",total_cwd,0
lonebobcat,lbw7,2020,prefire,"",total_fuel,46.1521438951906
lonebobcat,lbw7,2020,prefire,"",duff_load,30.5497773933757
lonebobcat,lbw7,2020,prefire,"",litter_load,6.24505759981851
lonebobcat,lbw7,2020,prefire,"",litter_depth_cm,4.25
lonebobcat,lbw7,2020,prefire,"",duff_depth_cm,4.3125
lonebobcat,lbw7,2020,prefire,"",fuel_depth_cm,22
modoc,modoc01,2020,prefire,"",mass_1hr,0.423262687026439
modoc,modoc01,2020,prefire,"",mass_10hr,2.00324435858123
modoc,modoc01,2020,prefire,"",mass_100hr,1.83863020760662
modoc,modoc01,2020,prefire,"",mass_cwd_sound,12.8180716670722
modoc,modoc01,2020,prefire,"",mass_cwd_rotten,3.40117635197698
modoc,modoc01,2020,prefire,"",total_fine,4.26513725321429
modoc,modoc01,2020,prefire,"",total_cwd,16.2192480190492
modoc,modoc01,2020,prefire,"",total_fuel,43.3150568112047
modoc,modoc01,2020,prefire,"",duff_load,12.6825440290666
modoc,modoc01,2020,prefire,"",litter_load,10.1481275098746
modoc,modoc01,2020,prefire,"",litter_depth_cm,4.7375
modoc,modoc01,2020,prefire,"",duff_depth_cm,2.175
modoc,modoc01,2020,prefire,"",fuel_depth_cm,4.8375
modoc,modoc02,2020,prefire,"",mass_1hr,1.53830904444487
modoc,modoc02,2020,prefire,"",mass_10hr,3.30315519422364
modoc,modoc02,2020,prefire,"",mass_100hr,2.60833591181846
modoc,modoc02,2020,prefire,"",mass_cwd_sound,2.29175919294577
modoc,modoc02,2020,prefire,"",mass_cwd_rotten,1.09719367188624
modoc,modoc02,2020,prefire,"",total_fine,7.44980015048697
modoc,modoc02,2020,prefire,"",total_cwd,3.38895286483201
modoc,modoc02,2020,prefire,"",total_fuel,53.0220486132107
modoc,modoc02,2020,prefire,"",duff_load,22.3225649419749
modoc,modoc02,2020,prefire,"",litter_load,19.8607306559168
modoc,modoc02,2020,prefire,"",litter_depth_cm,5.5
modoc,modoc02,2020,prefire,"",duff_depth_cm,3.6875
modoc,modoc02,2020,prefire,"",fuel_depth_cm,33.2875
modoc,modoc03,2020,prefire,"",mass_1hr,0.455593685936604
modoc,modoc03,2020,prefire,"",mass_10hr,1.35719980202571
modoc,modoc03,2020,prefire,"",mass_100hr,4.00528694400633
modoc,modoc03,2020,prefire,"",mass_cwd_sound,0
modoc,modoc03,2020,prefire,"",mass_cwd_rotten,0.513679476117041
modoc,modoc03,2020,prefire,"",total_fine,5.81808043196864
modoc,modoc03,2020,prefire,"",total_cwd,0.513679476117041
modoc,modoc03,2020,prefire,"",total_fuel,29.2944641815181
modoc,modoc03,2020,prefire,"",duff_load,12.8780717093837
modoc,modoc03,2020,prefire,"",litter_load,10.0846325640487
modoc,modoc03,2020,prefire,"",litter_depth_cm,2.5875
modoc,modoc03,2020,prefire,"",duff_depth_cm,2.1125
modoc,modoc03,2020,prefire,"",fuel_depth_cm,2.7875
modoc,modoc04,2020,prefire,"",mass_1hr,1.0729995795968
modoc,modoc04,2020,prefire,"",mass_10hr,3.35532291890773
modoc,modoc04,2020,prefire,"",mass_100hr,7.78923147183249
modoc,modoc04,2020,prefire,"",mass_cwd_sound,2.80980891508808
modoc,modoc04,2020,prefire,"",mass_cwd_rotten,1.15017232535026
modoc,modoc04,2020,prefire,"",total_fine,12.217553970337
modoc,modoc04,2020,prefire,"",total_cwd,3.95998124043834
modoc,modoc04,2020,prefire,"",total_fuel,50.0083570042009
modoc,modoc04,2020,prefire,"",duff_load,21.2962189645003
modoc,modoc04,2020,prefire,"",litter_load,12.5346028289252
modoc,modoc04,2020,prefire,"",litter_depth_cm,5.1875
modoc,modoc04,2020,prefire,"",duff_depth_cm,3.625
modoc,modoc04,2020,prefire,"",fuel_depth_cm,21.375
modoc,modoc05,2020,prefire,"",mass_1hr,1.80132974706799
modoc,modoc05,2020,prefire,"",mass_10hr,2.99134877931833
modoc,modoc05,2020,prefire,"",mass_100hr,6.48285587980638
modoc,modoc05,2020,prefire,"",mass_cwd_sound,13.7376519397312
modoc,modoc05,2020,prefire,"",mass_cwd_rotten,1.22382427182347
modoc,modoc05,2020,prefire,"",total_fine,11.2755344061927
modoc,modoc05,2020,prefire,"",total_cwd,14.9614762115547
modoc,modoc05,2020,prefire,"",total_fuel,53.0321264320048
modoc,modoc05,2020,prefire,"",duff_load,16.8175285116694
modoc,modoc05,2020,prefire,"",litter_load,9.97758730258798
modoc,modoc05,2020,prefire,"",litter_depth_cm,5.1875
modoc,modoc05,2020,prefire,"",duff_depth_cm,2.90625
modoc,modoc05,2020,prefire,"",fuel_depth_cm,13.075
modoc,modoc06,2020,prefire,"",mass_1hr,0.373001498181385
modoc,modoc06,2020,prefire,"",mass_10hr,1.46617823441925
modoc,modoc06,2020,prefire,"",mass_100hr,1.92200588864021
modoc,modoc06,2020,prefire,"",mass_cwd_sound,0
modoc,modoc06,2020,prefire,"",mass_cwd_rotten,4.40932084062766
modoc,modoc06,2020,prefire,"",total_fine,3.76118562124084
modoc,modoc06,2020,prefire,"",total_cwd,4.40932084062766
modoc,modoc06,2020,prefire,"",total_fuel,43.1902011572983
modoc,modoc06,2020,prefire,"",duff_load,25.4986541231702
modoc,modoc06,2020,prefire,"",litter_load,9.52104057225963
modoc,modoc06,2020,prefire,"",litter_depth_cm,5.9875
modoc,modoc06,2020,prefire,"",duff_depth_cm,4.4375
modoc,modoc06,2020,prefire,"",fuel_depth_cm,5.3875
modoc,modoc07,2020,prefire,"",mass_1hr,1.94557271571761
modoc,modoc07,2020,prefire,"",mass_10hr,3.63781311133317
modoc,modoc07,2020,prefire,"",mass_100hr,2.55169528545835
modoc,modoc07,2020,prefire,"",mass_cwd_sound,1.01116686551345
modoc,modoc07,2020,prefire,"",mass_cwd_rotten,3.86858428004028
modoc,modoc07,2020,prefire,"",total_fine,8.13508111250913
modoc,modoc07,2020,prefire,"",total_cwd,4.87975114555372
modoc,modoc07,2020,prefire,"",total_fuel,49.6622126533479
modoc,modoc07,2020,prefire,"",duff_load,21.9949219861189
modoc,modoc07,2020,prefire,"",litter_load,14.6524584091661
modoc,modoc07,2020,prefire,"",litter_depth_cm,5.475
modoc,modoc07,2020,prefire,"",duff_depth_cm,3.675
modoc,modoc07,2020,prefire,"",fuel_depth_cm,4.85
modoc,modoc08,2020,prefire,"",mass_1hr,0.924252003875465
modoc,modoc08,2020,prefire,"",mass_10hr,1.81140511421824
modoc,modoc08,2020,prefire,"",mass_100hr,0.656396325598825
modoc,modoc08,2020,prefire,"",mass_cwd_sound,0
modoc,modoc08,2020,prefire,"",mass_cwd_rotten,0.325410469486263
modoc,modoc08,2020,prefire,"",total_fine,3.39205344369253
modoc,modoc08,2020,prefire,"",total_cwd,0.325410469486263
modoc,modoc08,2020,prefire,"",total_fuel,14.8221506667424
modoc,modoc08,2020,prefire,"",duff_load,6.67944330722117
modoc,modoc08,2020,prefire,"",litter_load,4.42524344634242
modoc,modoc08,2020,prefire,"",litter_depth_cm,2.5
modoc,modoc08,2020,prefire,"",duff_depth_cm,1.15
modoc,modoc08,2020,prefire,"",fuel_depth_cm,1.85
modoc,modoc09,2020,prefire,"",mass_1hr,0.152683744485543
modoc,modoc09,2020,prefire,"",mass_10hr,1.15077795934576
modoc,modoc09,2020,prefire,"",mass_100hr,0
modoc,modoc09,2020,prefire,"",mass_cwd_sound,0.685125803935795
modoc,modoc09,2020,prefire,"",mass_cwd_rotten,0.238909523994989
modoc,modoc09,2020,prefire,"",total_fine,1.3034617038313
modoc,modoc09,2020,prefire,"",total_cwd,0.924035327930784
modoc,modoc09,2020,prefire,"",total_fuel,6.46015077688404
modoc,modoc09,2020,prefire,"",duff_load,0.955829824097096
modoc,modoc09,2020,prefire,"",litter_load,3.27682392102486
modoc,modoc09,2020,prefire,"",litter_depth_cm,1.3125
modoc,modoc09,2020,prefire,"",duff_depth_cm,0.1625
modoc,modoc09,2020,prefire,"",fuel_depth_cm,1.275
modoc,modoc09,2021,postfire,immediate,mass_1hr,0.330814779718678
modoc,modoc09,2021,postfire,immediate,mass_10hr,0.57538897967288
modoc,modoc09,2021,postfire,immediate,mass_100hr,1.77227336127446
modoc,modoc09,2021,postfire,immediate,mass_cwd_sound,0.83287566506766
modoc,modoc09,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc09,2021,postfire,immediate,total_fine,2.67847712066601
modoc,modoc09,2021,postfire,immediate,total_cwd,0.83287566506766
modoc,modoc09,2021,postfire,immediate,total_fuel,8.03649058143467
modoc,modoc09,2021,postfire,immediate,duff_load,0
modoc,modoc09,2021,postfire,immediate,litter_load,4.52513779570099
modoc,modoc09,2021,postfire,immediate,litter_depth_cm,1.8125
modoc,modoc09,2021,postfire,immediate,duff_depth_cm,0
modoc,modoc09,2021,postfire,immediate,fuel_depth_cm,1.95
modoc,modoc10,2021,postfire,immediate,mass_1hr,0.288479119216901
modoc,modoc10,2021,postfire,immediate,mass_10hr,0.199200207891744
modoc,modoc10,2021,postfire,immediate,mass_100hr,0.583058121278838
modoc,modoc10,2021,postfire,immediate,mass_cwd_sound,2.92999542427388
modoc,modoc10,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc10,2021,postfire,immediate,total_fine,1.07073744838748
modoc,modoc10,2021,postfire,immediate,total_cwd,2.92999542427388
modoc,modoc10,2021,postfire,immediate,total_fuel,9.5009238794074
modoc,modoc10,2021,postfire,immediate,duff_load,0
modoc,modoc10,2021,postfire,immediate,litter_load,5.50019100674604
modoc,modoc10,2021,postfire,immediate,litter_depth_cm,1.2125
modoc,modoc10,2021,postfire,immediate,duff_depth_cm,0
modoc,modoc10,2021,postfire,immediate,fuel_depth_cm,1.5
modoc,modoc11,2020,prefire,"",mass_1hr,0.141914249488186
modoc,modoc11,2020,prefire,"",mass_10hr,0.485061936463836
modoc,modoc11,2020,prefire,"",mass_100hr,0
modoc,modoc11,2020,prefire,"",mass_cwd_sound,0
modoc,modoc11,2020,prefire,"",mass_cwd_rotten,0
modoc,modoc11,2020,prefire,"",total_fine,0.626976185952022
modoc,modoc11,2020,prefire,"",total_cwd,0
modoc,modoc11,2020,prefire,"",total_fuel,4.89822506292194
modoc,modoc11,2020,prefire,"",duff_load,1.0086178046188
modoc,modoc11,2020,prefire,"",litter_load,3.26263107235112
modoc,modoc11,2020,prefire,"",litter_depth_cm,1.9125
modoc,modoc11,2020,prefire,"",duff_depth_cm,0.175
modoc,modoc11,2020,prefire,"",fuel_depth_cm,1.425
modoc,modoc11,2021,postfire,immediate,mass_1hr,0.0473047498293955
modoc,modoc11,2021,postfire,immediate,mass_10hr,1.21265484115959
modoc,modoc11,2021,postfire,immediate,mass_100hr,0
modoc,modoc11,2021,postfire,immediate,mass_cwd_sound,0
modoc,modoc11,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc11,2021,postfire,immediate,total_fine,1.25995959098898
modoc,modoc11,2021,postfire,immediate,total_cwd,0
modoc,modoc11,2021,postfire,immediate,total_fuel,4.71451013818429
modoc,modoc11,2021,postfire,immediate,duff_load,0
modoc,modoc11,2021,postfire,immediate,litter_load,3.4545505471953
modoc,modoc11,2021,postfire,immediate,litter_depth_cm,2.025
modoc,modoc11,2021,postfire,immediate,duff_depth_cm,0
modoc,modoc11,2021,postfire,immediate,fuel_depth_cm,1.975
modoc,modoc12,2021,postfire,immediate,mass_1hr,0.0490064574713371
modoc,modoc12,2021,postfire,immediate,mass_10hr,1.22477503703732
modoc,modoc12,2021,postfire,immediate,mass_100hr,3.79529725758464
modoc,modoc12,2021,postfire,immediate,mass_cwd_sound,2.43802571565127
modoc,modoc12,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc12,2021,postfire,immediate,total_fine,5.0690787520933
modoc,modoc12,2021,postfire,immediate,total_cwd,2.43802571565127
modoc,modoc12,2021,postfire,immediate,total_fuel,14.7572870602261
modoc,modoc12,2021,postfire,immediate,duff_load,0
modoc,modoc12,2021,postfire,immediate,litter_load,7.25018259248157
modoc,modoc12,2021,postfire,immediate,litter_depth_cm,1.725
modoc,modoc12,2021,postfire,immediate,duff_depth_cm,0
modoc,modoc12,2021,postfire,immediate,fuel_depth_cm,1.875
modoc,modoc13,2020,prefire,"",mass_1hr,0.0588429229342502
modoc,modoc13,2020,prefire,"",mass_10hr,0.425462721382866
modoc,modoc13,2020,prefire,"",mass_100hr,0
modoc,modoc13,2020,prefire,"",mass_cwd_sound,0
modoc,modoc13,2020,prefire,"",mass_cwd_rotten,0
modoc,modoc13,2020,prefire,"",total_fine,0.484305644317116
modoc,modoc13,2020,prefire,"",total_cwd,0
modoc,modoc13,2020,prefire,"",total_fuel,8.49749490626375
modoc,modoc13,2020,prefire,"",duff_load,1.05923932624552
modoc,modoc13,2020,prefire,"",litter_load,6.9539499357011
modoc,modoc13,2020,prefire,"",litter_depth_cm,1.9125
modoc,modoc13,2020,prefire,"",duff_depth_cm,0.175
modoc,modoc13,2020,prefire,"",fuel_depth_cm,1.4875
modoc,modoc13,2021,postfire,immediate,mass_1hr,0.268996219128001
modoc,modoc13,2021,postfire,immediate,mass_10hr,0.957291123111449
modoc,modoc13,2021,postfire,immediate,mass_100hr,0.516120374573598
modoc,modoc13,2021,postfire,immediate,mass_cwd_sound,0
modoc,modoc13,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc13,2021,postfire,immediate,total_fine,1.74240771681305
modoc,modoc13,2021,postfire,immediate,total_cwd,0
modoc,modoc13,2021,postfire,immediate,total_fuel,10.5726150949068
modoc,modoc13,2021,postfire,immediate,duff_load,1.96715874874169
modoc,modoc13,2021,postfire,immediate,litter_load,6.86304862935207
modoc,modoc13,2021,postfire,immediate,litter_depth_cm,1.8875
modoc,modoc13,2021,postfire,immediate,duff_depth_cm,0.325
modoc,modoc13,2021,postfire,immediate,fuel_depth_cm,1.7
modoc,modoc14,2021,postfire,immediate,mass_1hr,0.0480619995791894
modoc,modoc14,2021,postfire,immediate,mass_10hr,0.309826949471373
modoc,modoc14,2021,postfire,immediate,mass_100hr,0.971758314868439
modoc,modoc14,2021,postfire,immediate,mass_cwd_sound,0
modoc,modoc14,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc14,2021,postfire,immediate,total_fine,1.329647263919
modoc,modoc14,2021,postfire,immediate,total_cwd,0
modoc,modoc14,2021,postfire,immediate,total_fuel,15.2654568676637
modoc,modoc14,2021,postfire,immediate,duff_load,6.64954467832454
modoc,modoc14,2021,postfire,immediate,litter_load,7.28626492542016
modoc,modoc14,2021,postfire,immediate,litter_depth_cm,1.8
modoc,modoc14,2021,postfire,immediate,duff_depth_cm,1.0875
modoc,modoc14,2021,postfire,immediate,fuel_depth_cm,1.9125
modoc,modoc15,2020,prefire,"",mass_1hr,0.193467308864895
modoc,modoc15,2020,prefire,"",mass_10hr,1.46384829294757
modoc,modoc15,2020,prefire,"",mass_100hr,1.27885810616718
modoc,modoc15,2020,prefire,"",mass_cwd_sound,0.582058248502179
modoc,modoc15,2020,prefire,"",mass_cwd_rotten,0
modoc,modoc15,2020,prefire,"",total_fine,2.93617370797965
modoc,modoc15,2020,prefire,"",total_cwd,0.582058248502179
modoc,modoc15,2020,prefire,"",total_fuel,5.53657044223241
modoc,modoc15,2020,prefire,"",duff_load,0
modoc,modoc15,2020,prefire,"",litter_load,2.01833848575059
modoc,modoc15,2020,prefire,"",litter_depth_cm,1.25
modoc,modoc15,2020,prefire,"",duff_depth_cm,0
modoc,modoc15,2020,prefire,"",fuel_depth_cm,9.5625
modoc,modoc15,2021,postfire,immediate,mass_1hr,0.0483668272162239
modoc,modoc15,2021,postfire,immediate,mass_10hr,0.365962073236893
modoc,modoc15,2021,postfire,immediate,mass_100hr,0.639429053083589
modoc,modoc15,2021,postfire,immediate,mass_cwd_sound,0.474852931140175
modoc,modoc15,2021,postfire,immediate,mass_cwd_rotten,0
modoc,modoc15,2021,postfire,immediate,total_fine,1.05375795353671
modoc,modoc15,2021,postfire,immediate,total_cwd,0.474852931140175
modoc,modoc15,2021,postfire,immediate,total_fuel,3.76896660386003
modoc,modoc15,2021,postfire,immediate,duff_load,0
